Data;hora;preciptacao;temperatura;humidade
13/03/2023;1400 UTC;0;25,9;70
13/03/2023;1500 UTC;0;24,5;76
13/03/2023;1600 UTC;0;23,7;81
13/03/2023;1700 UTC;0;23,1;86
13/03/2023;1800 UTC;0,6;22,6;90
13/03/2023;1900 UTC;2,2;22;91
13/03/2023;2000 UTC;1,2;21,6;91
13/03/2023;2100 UTC;0,4;21,3;92
13/03/2023;2200 UTC;0;21,1;92
13/03/2023;2300 UTC;0;21,2;93
14/03/2023;0000 UTC;0;21,5;93
14/03/2023;0100 UTC;0,2;21,4;93
14/03/2023;0200 UTC;0;21,5;93
14/03/2023;0300 UTC;0;21,3;93
14/03/2023;0400 UTC;0;21,1;93
14/03/2023;0500 UTC;0;21;93
14/03/2023;0600 UTC;0;20,7;92
14/03/2023;0700 UTC;1,4;20,6;92
14/03/2023;0800 UTC;0;20,5;92
14/03/2023;0900 UTC;0;20,5;92
14/03/2023;1000 UTC;0;20,5;92
14/03/2023;1100 UTC;0;21,4;91
14/03/2023;1200 UTC;0;21,8;88
14/03/2023;1300 UTC;6,4;21;91
14/03/2023;1400 UTC;3,6;21,5;91
14/03/2023;1500 UTC;0;24;72
14/03/2023;1600 UTC;0;25,2;72
14/03/2023;1700 UTC;0;24,7;70
14/03/2023;1800 UTC;0,2;25,2;67
14/03/2023;1900 UTC;0;25,2;67
14/03/2023;2000 UTC;0;25,9;65
14/03/2023;2100 UTC;0;24,8;70
14/03/2023;2200 UTC;0;23,3;79
14/03/2023;2300 UTC;0;21,9;86
15/03/2023;0000 UTC;0;21,8;86
15/03/2023;0100 UTC;0;21,7;78
15/03/2023;0200 UTC;0;21,3;80
15/03/2023;0300 UTC;0;20,6;83
15/03/2023;0400 UTC;0;20,7;86
15/03/2023;0500 UTC;0;20,2;88
15/03/2023;0600 UTC;0;20,1;90
15/03/2023;0700 UTC;0;20;90
15/03/2023;0800 UTC;0;20,1;90
15/03/2023;0900 UTC;0;19,9;90
15/03/2023;1000 UTC;0;20,4;89
15/03/2023;1100 UTC;0;22,2;81
15/03/2023;1200 UTC;0;25,7;62
15/03/2023;1300 UTC;0;27,1;56
15/03/2023;1400 UTC;0;28;51
15/03/2023;1500 UTC;0;28,1;54
15/03/2023;1600 UTC;8,4;23,6;85
15/03/2023;1700 UTC;0;24,1;82
15/03/2023;1800 UTC;0;24,2;79
15/03/2023;1900 UTC;0;24,7;74
15/03/2023;2000 UTC;0;27,4;63
15/03/2023;2100 UTC;0;25,9;65
15/03/2023;2200 UTC;0;24,3;73
15/03/2023;2300 UTC;0;23,2;79
16/03/2023;0000 UTC;0,2;22,7;82
16/03/2023;0100 UTC;0;22,5;81
16/03/2023;0200 UTC;0;22;79
16/03/2023;0300 UTC;0;21,3;85
16/03/2023;0400 UTC;0;21,3;86
16/03/2023;0500 UTC;0;21,1;87
16/03/2023;0600 UTC;0;20,7;89
16/03/2023;0700 UTC;0;21;88
16/03/2023;0800 UTC;0,4;20,9;91
16/03/2023;0900 UTC;0,2;21,1;92
16/03/2023;1000 UTC;0;21,3;92
16/03/2023;1100 UTC;0;22,9;82
16/03/2023;1200 UTC;1,2;22,5;83
16/03/2023;1300 UTC;1;24;80
16/03/2023;1400 UTC;0;23,6;69
16/03/2023;1500 UTC;1,4;21,5;88
16/03/2023;1600 UTC;0,2;23,3;84
16/03/2023;1700 UTC;0;26,3;66
16/03/2023;1800 UTC;0;26,6;63
16/03/2023;1900 UTC;0;26,9;66
16/03/2023;2000 UTC;0;26,9;60
16/03/2023;2100 UTC;0;25,6;67
16/03/2023;2200 UTC;0;23,2;75
16/03/2023;2300 UTC;0;22,7;80
17/03/2023;0000 UTC;0;22,4;82
17/03/2023;0100 UTC;0;22,1;83
17/03/2023;0200 UTC;0;21,9;85
17/03/2023;0300 UTC;0;21,5;87
17/03/2023;0400 UTC;0;21,6;88
17/03/2023;0500 UTC;2,8;21,2;91
17/03/2023;0600 UTC;0,4;21;92
17/03/2023;0700 UTC;0;20,9;92
17/03/2023;0800 UTC;0,6;20,9;93
17/03/2023;0900 UTC;0,2;21;93
17/03/2023;1000 UTC;0;21,2;92
17/03/2023;1100 UTC;0;22,1;90
17/03/2023;1200 UTC;0;23,7;80
17/03/2023;1300 UTC;2;22,1;87
17/03/2023;1400 UTC;2;21,6;87
17/03/2023;1500 UTC;0;22,4;81
17/03/2023;1600 UTC;0;24;75
17/03/2023;1700 UTC;0;26,1;64
17/03/2023;1800 UTC;0,2;27,2;60
17/03/2023;1900 UTC;0;23,1;70
17/03/2023;2000 UTC;0;21,6;82
17/03/2023;2100 UTC;0,8;21,1;90
17/03/2023;2200 UTC;0;21,1;89
17/03/2023;2300 UTC;0,6;21;90
18/03/2023;0000 UTC;0;20,7;91
18/03/2023;0100 UTC;0;20,5;91
18/03/2023;0200 UTC;0;20,5;92
18/03/2023;0300 UTC;0;20,6;92
18/03/2023;0400 UTC;0,4;20,7;92
18/03/2023;0500 UTC;0;20,7;92
18/03/2023;0600 UTC;0;20,6;92
18/03/2023;0700 UTC;0;20,6;93
18/03/2023;0800 UTC;0;20,4;92
18/03/2023;0900 UTC;0;20,3;92
18/03/2023;1000 UTC;0;20,5;92
18/03/2023;1100 UTC;0;20,8;89
18/03/2023;1200 UTC;0;21,9;82
18/03/2023;1300 UTC;0;24,6;67
18/03/2023;1400 UTC;0;25,9;62
18/03/2023;1500 UTC;0,2;28;55
18/03/2023;1600 UTC;0;27,8;55
18/03/2023;1700 UTC;0;26,6;64
18/03/2023;1800 UTC;0;25,9;64
18/03/2023;1900 UTC;0;25,9;65
18/03/2023;2000 UTC;0;26,3;64
18/03/2023;2100 UTC;0;25,4;66
18/03/2023;2200 UTC;0;22,7;75
18/03/2023;2300 UTC;0;21,9;80
19/03/2023;0000 UTC;0;21,5;82
19/03/2023;0100 UTC;0;21;85
19/03/2023;0200 UTC;0;21,1;85
19/03/2023;0300 UTC;0;21,1;86
19/03/2023;0400 UTC;0,2;20,7;90
19/03/2023;0500 UTC;1,2;20,5;92
19/03/2023;0600 UTC;0,2;20,4;92
19/03/2023;0700 UTC;0;20;92
19/03/2023;0800 UTC;0;20,1;93
19/03/2023;0900 UTC;0;20,2;93
19/03/2023;1000 UTC;0;20,6;93
19/03/2023;1100 UTC;0;21,9;89
19/03/2023;1200 UTC;0;23,7;81
19/03/2023;1300 UTC;0;26,8;63
19/03/2023;1400 UTC;0,2;27,4;56
19/03/2023;1500 UTC;0;28,8;50
19/03/2023;1600 UTC;0;27,6;54
19/03/2023;1700 UTC;0;27,7;57
19/03/2023;1800 UTC;0;29,2;48
19/03/2023;1900 UTC;0;23,9;72
19/03/2023;2000 UTC;0;23,8;75
19/03/2023;2100 UTC;0;23;77
19/03/2023;2200 UTC;0;22;81
19/03/2023;2300 UTC;0;21,9;79
20/03/2023;0000 UTC;0;21,6;80
20/03/2023;0100 UTC;0,2;21;88
20/03/2023;0200 UTC;0,2;20,5;90
20/03/2023;0300 UTC;0;20,4;91
20/03/2023;0400 UTC;0;20,6;91
20/03/2023;0500 UTC;0;20,4;90
20/03/2023;0600 UTC;0;20,5;91
20/03/2023;0700 UTC;0;20,3;92
20/03/2023;0800 UTC;0,2;20,3;92
20/03/2023;0900 UTC;0;20,2;92
20/03/2023;1000 UTC;0,2;20,4;93
20/03/2023;1100 UTC;0;21,6;88
20/03/2023;1200 UTC;0,2;25,2;69
20/03/2023;1300 UTC;0;25,4;65
20/03/2023;1400 UTC;0;27,8;54
20/03/2023;1500 UTC;0;26,2;64
20/03/2023;1600 UTC;0;26,5;57
20/03/2023;1700 UTC;0;24,3;71
20/03/2023;1800 UTC;0;22,7;76
20/03/2023;1900 UTC;1,8;21,8;85
20/03/2023;2000 UTC;0,2;21,6;84
20/03/2023;2100 UTC;0,2;21,5;88
20/03/2023;2200 UTC;0;21;91
20/03/2023;2300 UTC;0;21,1;92
21/03/2023;0000 UTC;0;21;92
21/03/2023;0100 UTC;0;21,1;92
21/03/2023;0200 UTC;0;20,8;91
21/03/2023;0300 UTC;0;20,7;92
21/03/2023;0400 UTC;0;20,6;91
21/03/2023;0500 UTC;0;20,4;91
21/03/2023;0600 UTC;0;20,4;91
21/03/2023;0700 UTC;0;20,3;91
21/03/2023;0800 UTC;0;20,2;92
21/03/2023;0900 UTC;0;20,1;92
21/03/2023;1000 UTC;0;20,3;91
21/03/2023;1100 UTC;0;21,8;85
21/03/2023;1200 UTC;0;24,5;75
21/03/2023;1300 UTC;0,2;25,9;65
21/03/2023;1400 UTC;0;25,9;69
21/03/2023;1500 UTC;23,6;20,7;87
21/03/2023;1600 UTC;1,6;24,2;84
21/03/2023;1700 UTC;8;20,3;91
21/03/2023;1800 UTC;2,8;20,7;92
21/03/2023;1900 UTC;0,2;21;92
21/03/2023;2000 UTC;12,4;20,1;93
21/03/2023;2100 UTC;1;20,3;93
21/03/2023;2200 UTC;0,6;20,5;92
21/03/2023;2300 UTC;0,8;20,5;93
22/03/2023;0000 UTC;0,2;20,3;93
22/03/2023;0100 UTC;0;20,1;93
22/03/2023;0200 UTC;0;20;93
22/03/2023;0300 UTC;0;19,9;93
22/03/2023;0400 UTC;0;19,9;93
22/03/2023;0500 UTC;0;20;93
22/03/2023;0600 UTC;0;19,8;93
22/03/2023;0700 UTC;0;19,8;93
22/03/2023;0800 UTC;0;19,7;93
22/03/2023;0900 UTC;0;19,6;93
22/03/2023;1000 UTC;0;19,9;93
22/03/2023;1100 UTC;0;20,5;92
22/03/2023;1200 UTC;0;21,9;86
22/03/2023;1300 UTC;0;25;72
22/03/2023;1400 UTC;0;26,3;68
22/03/2023;1500 UTC;0,2;26,6;68
22/03/2023;1600 UTC;3;21,7;87
22/03/2023;1700 UTC;0,4;22,8;86
22/03/2023;1800 UTC;0;24,1;82
22/03/2023;1900 UTC;0;25,3;74
22/03/2023;2000 UTC;0;24,6;78
22/03/2023;2100 UTC;0;23,6;82
22/03/2023;2200 UTC;0;22,2;88
22/03/2023;2300 UTC;0;21,2;90
23/03/2023;0000 UTC;0;21;91
23/03/2023;0100 UTC;0;20,5;92
23/03/2023;0200 UTC;0;19,9;93
23/03/2023;0300 UTC;0;19,7;93
23/03/2023;0400 UTC;0;19,5;93
23/03/2023;0500 UTC;0;19,4;93
23/03/2023;0600 UTC;0;19,1;93
23/03/2023;0700 UTC;0;18,8;93
23/03/2023;0800 UTC;0;18,6;93
23/03/2023;0900 UTC;0;19;94
23/03/2023;1000 UTC;0;19,3;94
23/03/2023;1100 UTC;0;20,3;93
23/03/2023;1200 UTC;0;23,1;82
23/03/2023;1300 UTC;0,2;26,4;66
23/03/2023;1400 UTC;0;27,4;59
23/03/2023;1500 UTC;0;29,7;50
23/03/2023;1600 UTC;0;30,2;47
23/03/2023;1700 UTC;0;31,4;44
23/03/2023;1800 UTC;0;30,9;41
23/03/2023;1900 UTC;0;32;38
23/03/2023;2000 UTC;0;25,6;64
23/03/2023;2100 UTC;0;24;74
23/03/2023;2200 UTC;0;22,6;80
23/03/2023;2300 UTC;0;21,9;84
24/03/2023;0000 UTC;0;21,8;86
24/03/2023;0100 UTC;0;21,8;85
24/03/2023;0200 UTC;0;21,2;89
24/03/2023;0300 UTC;0;21,2;89
24/03/2023;0400 UTC;0;20,9;90
24/03/2023;0500 UTC;0;20,2;91
24/03/2023;0600 UTC;0;19,6;92
24/03/2023;0700 UTC;0;19,3;93
24/03/2023;0800 UTC;0;19,3;93
24/03/2023;0900 UTC;0;18,8;93
24/03/2023;1000 UTC;0;19,2;93
24/03/2023;1100 UTC;0;21,4;91
24/03/2023;1200 UTC;0;25,6;70
24/03/2023;1300 UTC;0;28,6;56
24/03/2023;1400 UTC;0;30,2;45
24/03/2023;1500 UTC;0;30,8;41
24/03/2023;1600 UTC;0;31;40
24/03/2023;1700 UTC;0;31,5;36
24/03/2023;1800 UTC;0;31,7;35
24/03/2023;1900 UTC;0;33,1;33
24/03/2023;2000 UTC;0;29,5;45
24/03/2023;2100 UTC;0;28,7;46
24/03/2023;2200 UTC;0;25,8;61
24/03/2023;2300 UTC;0;24,5;66
25/03/2023;0000 UTC;0;24;72
25/03/2023;0100 UTC;0;23;75
25/03/2023;0200 UTC;0;22,1;82
25/03/2023;0300 UTC;0;21,9;82
25/03/2023;0400 UTC;0;20,9;86
25/03/2023;0500 UTC;0;20,2;89
25/03/2023;0600 UTC;0;19,7;91
25/03/2023;0700 UTC;0;19,3;92
25/03/2023;0800 UTC;0;18,4;92
25/03/2023;0900 UTC;0;17,4;92
25/03/2023;1000 UTC;0;18,1;93
25/03/2023;1100 UTC;0;22,4;78
25/03/2023;1200 UTC;0;26,2;55
25/03/2023;1300 UTC;0;27,8;50
25/03/2023;1400 UTC;0;31,4;26
25/03/2023;1500 UTC;0;31,6;27
25/03/2023;1600 UTC;0;32,1;22
25/03/2023;1700 UTC;0;32,7;21
25/03/2023;1800 UTC;0;32,8;25
25/03/2023;1900 UTC;0;33,4;21
25/03/2023;2000 UTC;0;31,8;22
25/03/2023;2100 UTC;0;28,4;33
25/03/2023;2200 UTC;0;25,8;44
25/03/2023;2300 UTC;0;24,2;54
26/03/2023;0000 UTC;0;23,4;62
26/03/2023;0100 UTC;0;21;70
26/03/2023;0200 UTC;0;20,2;74
26/03/2023;0300 UTC;0;19,5;78
26/03/2023;0400 UTC;0;19,8;82
26/03/2023;0500 UTC;0;18,6;86
26/03/2023;0600 UTC;0;17,9;88
26/03/2023;0700 UTC;0;17,7;91
26/03/2023;0800 UTC;0;16,9;90
26/03/2023;0900 UTC;0;16,5;91
26/03/2023;1000 UTC;0;17,1;91
26/03/2023;1100 UTC;0;21,8;70
26/03/2023;1200 UTC;0;26,2;60
26/03/2023;1300 UTC;0;28,8;50
26/03/2023;1400 UTC;0;31,7;31
26/03/2023;1500 UTC;0;32,1;31
26/03/2023;1600 UTC;0;33,2;28
26/03/2023;1700 UTC;0;34;29
26/03/2023;1800 UTC;0;31,5;32
26/03/2023;1900 UTC;0;33;28
26/03/2023;2000 UTC;0;32,3;29
26/03/2023;2100 UTC;0;28;46
26/03/2023;2200 UTC;0;26,1;54
26/03/2023;2300 UTC;0;25,9;56
27/03/2023;0000 UTC;0;23,9;63
27/03/2023;0100 UTC;0;23,5;67
27/03/2023;0200 UTC;0;22,1;73
27/03/2023;0300 UTC;0;20,9;81
27/03/2023;0400 UTC;0;20,5;86
27/03/2023;0500 UTC;0;19,6;87
27/03/2023;0600 UTC;0;19,1;87
27/03/2023;0700 UTC;0;18,9;89
27/03/2023;0800 UTC;0;18,1;91
27/03/2023;0900 UTC;0;17,8;91
27/03/2023;1000 UTC;0;18,5;89
27/03/2023;1100 UTC;0;22;73
27/03/2023;1200 UTC;0;27,1;56
27/03/2023;1300 UTC;0;28,7;47
27/03/2023;1400 UTC;0;30,8;41
27/03/2023;1500 UTC;0;31,6;38
27/03/2023;1600 UTC;0;33,2;33
27/03/2023;1700 UTC;0;32,7;33
27/03/2023;1800 UTC;0;32,9;31
27/03/2023;1900 UTC;0;33,5;28
27/03/2023;2000 UTC;0;31,1;34
27/03/2023;2100 UTC;0;29,5;40
27/03/2023;2200 UTC;0;26,8;54
27/03/2023;2300 UTC;0;25,6;58
28/03/2023;0000 UTC;0;24,3;64
28/03/2023;0100 UTC;0;23,4;73
28/03/2023;0200 UTC;0;22,5;82
28/03/2023;0300 UTC;0;22,1;81
28/03/2023;0400 UTC;0;21,7;82
28/03/2023;0500 UTC;0;21,4;81
28/03/2023;0600 UTC;0;21,2;81
28/03/2023;0700 UTC;0;23,2;68
28/03/2023;0800 UTC;0;22,3;75
28/03/2023;0900 UTC;0;21,7;79
28/03/2023;1000 UTC;0;21,4;84
28/03/2023;1100 UTC;0;23,1;78
28/03/2023;1200 UTC;0;27,7;57
28/03/2023;1300 UTC;0;29,6;49
28/03/2023;1400 UTC;0;30,1;46
28/03/2023;1500 UTC;0;30,4;44
28/03/2023;1600 UTC;0;30;46
28/03/2023;1700 UTC;0;31,4;43
28/03/2023;1800 UTC;0;30,1;47
28/03/2023;1900 UTC;0;29,6;55
28/03/2023;2000 UTC;0;28,6;57
28/03/2023;2100 UTC;0;27,3;63
28/03/2023;2200 UTC;0;26;69
28/03/2023;2300 UTC;0;25,1;74
29/03/2023;0000 UTC;0;24,5;78
29/03/2023;0100 UTC;0;23,5;84
29/03/2023;0200 UTC;0;22,9;85
29/03/2023;0300 UTC;0;22,8;86
29/03/2023;0400 UTC;0;22,1;88
29/03/2023;0500 UTC;0;21,7;85
29/03/2023;0600 UTC;0;21,8;85
29/03/2023;0700 UTC;0;21,8;85
29/03/2023;0800 UTC;0;21,4;87
29/03/2023;0900 UTC;0;21;88
29/03/2023;1000 UTC;0;21,3;87
29/03/2023;1100 UTC;0;25,1;69
29/03/2023;1200 UTC;0;25,4;68
29/03/2023;1300 UTC;0;27,2;55
29/03/2023;1400 UTC;0;28;53
29/03/2023;1500 UTC;0;28,7;50
29/03/2023;1600 UTC;0;31,2;44
29/03/2023;1700 UTC;0;31,9;38
29/03/2023;1800 UTC;0;32;37
29/03/2023;1900 UTC;0;30,1;42
29/03/2023;2000 UTC;0;29,6;43
29/03/2023;2100 UTC;0;27,3;53
29/03/2023;2200 UTC;0;26,2;58
29/03/2023;2300 UTC;0;24,9;63
30/03/2023;0000 UTC;0;24,3;63
30/03/2023;0100 UTC;0;22,2;73
30/03/2023;0200 UTC;0;21,6;79
30/03/2023;0300 UTC;0;20,9;83
30/03/2023;0400 UTC;0;20,3;85
30/03/2023;0500 UTC;0;20,2;88
30/03/2023;0600 UTC;0;19,4;84
30/03/2023;0700 UTC;0;19,5;85
30/03/2023;0800 UTC;0;19;87
30/03/2023;0900 UTC;0;18,6;88
30/03/2023;1000 UTC;0;19,3;83
30/03/2023;1100 UTC;0;23,4;70
30/03/2023;1200 UTC;0;28,2;43
30/03/2023;1300 UTC;0;29;34
30/03/2023;1400 UTC;0;30,4;31
30/03/2023;1500 UTC;0;31,3;31
30/03/2023;1600 UTC;0;32;32
30/03/2023;1700 UTC;0;32,2;31
30/03/2023;1800 UTC;0;32,2;30
30/03/2023;1900 UTC;0;32,7;28
30/03/2023;2000 UTC;0;31,8;29
30/03/2023;2100 UTC;0;28,2;39
30/03/2023;2200 UTC;0;26,2;47
30/03/2023;2300 UTC;0;23,7;60
31/03/2023;0000 UTC;0;23,4;62
31/03/2023;0100 UTC;0;22;66
31/03/2023;0200 UTC;0;21;74
31/03/2023;0300 UTC;0;20,3;80
31/03/2023;0400 UTC;0;19,7;87
31/03/2023;0500 UTC;0;19,1;86
31/03/2023;0600 UTC;0;18,7;87
31/03/2023;0700 UTC;0;18,1;89
31/03/2023;0800 UTC;0;17,9;90
31/03/2023;0900 UTC;0;17,4;91
31/03/2023;1000 UTC;0;17,3;90
31/03/2023;1100 UTC;0;23;70
31/03/2023;1200 UTC;0;26,3;54
31/03/2023;1300 UTC;0;29,4;45
31/03/2023;1400 UTC;0;31,1;36
31/03/2023;1500 UTC;0;31,7;30
31/03/2023;1600 UTC;0;32,5;30
31/03/2023;1700 UTC;0;32,4;30
31/03/2023;1800 UTC;0;32,2;32
31/03/2023;1900 UTC;0;32,3;30
31/03/2023;2000 UTC;0;31,5;32
31/03/2023;2100 UTC;0;28,1;44
31/03/2023;2200 UTC;0;26,6;53
31/03/2023;2300 UTC;0;24,8;61
01/04/2023;0000 UTC;0;24,2;62
01/04/2023;0100 UTC;0;22,8;68
01/04/2023;0200 UTC;0;21,2;77
01/04/2023;0300 UTC;0;21,2;77
01/04/2023;0400 UTC;0;20,5;80
01/04/2023;0500 UTC;0;20,7;80
01/04/2023;0600 UTC;0;19,6;84
01/04/2023;0700 UTC;0;19,4;83
01/04/2023;0800 UTC;0;18,7;88
01/04/2023;0900 UTC;0;18,4;89
01/04/2023;1000 UTC;0;18,9;89
01/04/2023;1100 UTC;0;22,7;74
01/04/2023;1200 UTC;0;26,2;55
01/04/2023;1300 UTC;0;28;50
01/04/2023;1400 UTC;0;29,4;48
01/04/2023;1500 UTC;0;30,5;45
01/04/2023;1600 UTC;0;30;45
01/04/2023;1700 UTC;0;31,6;38
01/04/2023;1800 UTC;0;30,5;41
01/04/2023;1900 UTC;0;28;54
01/04/2023;2000 UTC;0;26,9;58
01/04/2023;2100 UTC;0;27,1;54
01/04/2023;2200 UTC;0;25,9;62
01/04/2023;2300 UTC;0;25,7;52
02/04/2023;0000 UTC;0;23,8;62
02/04/2023;0100 UTC;0;23,4;64
02/04/2023;0200 UTC;0;21,6;74
02/04/2023;0300 UTC;0;22,1;73
02/04/2023;0400 UTC;0;21,4;78
02/04/2023;0500 UTC;0;21;78
02/04/2023;0600 UTC;0;20,6;82
02/04/2023;0700 UTC;0;21;82
02/04/2023;0800 UTC;0;20,7;85
02/04/2023;0900 UTC;0;20,6;85
02/04/2023;1000 UTC;0;21,3;85
02/04/2023;1100 UTC;0;22,9;75
02/04/2023;1200 UTC;0;22,9;73
02/04/2023;1300 UTC;0;21,8;72
02/04/2023;1400 UTC;0;24,9;67
02/04/2023;1500 UTC;0;26,4;55
02/04/2023;1600 UTC;0;28,5;50
02/04/2023;1700 UTC;0;28,2;48
02/04/2023;1800 UTC;0;27,9;53
02/04/2023;1900 UTC;0;26,4;60
02/04/2023;2000 UTC;0;25,9;64
02/04/2023;2100 UTC;0;25;68
02/04/2023;2200 UTC;0;23,9;76
02/04/2023;2300 UTC;0;23,3;79
03/04/2023;0000 UTC;0;22,9;82
03/04/2023;0100 UTC;0;23,2;77
03/04/2023;0200 UTC;10,6;19,1;91
03/04/2023;0300 UTC;0,4;18,8;91
03/04/2023;0400 UTC;0,4;19,1;89
03/04/2023;0500 UTC;0;19,6;88
03/04/2023;0600 UTC;0;19,6;85
03/04/2023;0700 UTC;2,4;18,4;90
03/04/2023;0800 UTC;0;18,3;87
03/04/2023;0900 UTC;0,2;18,1;90
03/04/2023;1000 UTC;0;18,3;90
03/04/2023;1100 UTC;0,4;19;88
03/04/2023;1200 UTC;0;20,7;80
03/04/2023;1300 UTC;0;22,2;71
03/04/2023;1400 UTC;0;23,5;65
03/04/2023;1500 UTC;0;25,4;59
03/04/2023;1600 UTC;0,2;27,1;55
03/04/2023;1700 UTC;0;28,5;53
03/04/2023;1800 UTC;0;29,8;48
03/04/2023;1900 UTC;0;28,7;48
03/04/2023;2000 UTC;0;27;50
03/04/2023;2100 UTC;0;25,6;56
03/04/2023;2200 UTC;0;23,8;66
03/04/2023;2300 UTC;0;22,9;71
04/04/2023;0000 UTC;0;21,1;78
04/04/2023;0100 UTC;0;21,4;78
04/04/2023;0200 UTC;0;20,8;81
04/04/2023;0300 UTC;0;20,6;83
04/04/2023;0400 UTC;0;20,2;86
04/04/2023;0500 UTC;0;20,4;85
04/04/2023;0600 UTC;0;19,4;89
04/04/2023;0700 UTC;0;19,5;89
04/04/2023;0800 UTC;0;18,3;91
04/04/2023;0900 UTC;0;18,4;92
04/04/2023;1000 UTC;0;18,5;93
04/04/2023;1100 UTC;0;21,7;79
04/04/2023;1200 UTC;0;25,5;64
04/04/2023;1300 UTC;0;27,4;47
04/04/2023;1400 UTC;0;28,3;43
04/04/2023;1500 UTC;0;28,7;43
04/04/2023;1600 UTC;0;28,5;43
04/04/2023;1700 UTC;0;30,5;38
04/04/2023;1800 UTC;0;30,9;38
04/04/2023;1900 UTC;0;30,1;39
04/04/2023;2000 UTC;0;29,6;37
04/04/2023;2100 UTC;0;26,7;51
04/04/2023;2200 UTC;0;25,1;57
04/04/2023;2300 UTC;0;23,7;66
05/04/2023;0000 UTC;0;23,6;68
05/04/2023;0100 UTC;0;21,9;76
05/04/2023;0200 UTC;0;22,1;75
05/04/2023;0300 UTC;0;21,1;78
05/04/2023;0400 UTC;0;21;79
05/04/2023;0500 UTC;0;20;85
05/04/2023;0600 UTC;0;20,2;84
05/04/2023;0700 UTC;0;19,6;88
05/04/2023;0800 UTC;0;18,5;89
05/04/2023;0900 UTC;0;18,9;90
05/04/2023;1000 UTC;0;18,9;91
05/04/2023;1100 UTC;0;22,3;74
05/04/2023;1200 UTC;0;26,2;63
05/04/2023;1300 UTC;0;27,9;55
05/04/2023;1400 UTC;0;29,7;45
05/04/2023;1500 UTC;0;29,5;48
05/04/2023;1600 UTC;0;28,6;49
05/04/2023;1700 UTC;0;27,8;51
05/04/2023;1800 UTC;0;27,7;54
05/04/2023;1900 UTC;0;27,1;54
05/04/2023;2000 UTC;0;27,5;48
05/04/2023;2100 UTC;0;25,5;61
05/04/2023;2200 UTC;0;23,9;67
05/04/2023;2300 UTC;0;23;69
06/04/2023;0000 UTC;0;22,2;76
06/04/2023;0100 UTC;0;21,5;83
06/04/2023;0200 UTC;0;21,1;83
06/04/2023;0300 UTC;0;20,7;84
06/04/2023;0400 UTC;0;20,6;85
06/04/2023;0500 UTC;0;20,2;85
06/04/2023;0600 UTC;0;19,8;88
06/04/2023;0700 UTC;0;19,8;87
06/04/2023;0800 UTC;0;19,2;88
06/04/2023;0900 UTC;0;18,8;91
06/04/2023;1000 UTC;0;19,3;90
06/04/2023;1100 UTC;0;22,1;76
06/04/2023;1200 UTC;0;27,1;59
06/04/2023;1300 UTC;0;28,7;52
06/04/2023;1400 UTC;0;29;50
06/04/2023;1500 UTC;0;30,6;40
06/04/2023;1600 UTC;0;30,1;49
06/04/2023;1700 UTC;0;30,8;41
06/04/2023;1800 UTC;5,2;22,5;77
06/04/2023;1900 UTC;4,2;23,5;86
06/04/2023;2000 UTC;0;23,4;77
06/04/2023;2100 UTC;0;22,8;74
06/04/2023;2200 UTC;0;22,2;79
06/04/2023;2300 UTC;0;22;80
07/04/2023;0000 UTC;0;21,6;85
07/04/2023;0100 UTC;0;20,8;89
07/04/2023;0200 UTC;0;20,7;88
07/04/2023;0300 UTC;0;20,8;90
07/04/2023;0400 UTC;0;20,2;89
07/04/2023;0500 UTC;0;20;91
07/04/2023;0600 UTC;0;19,9;91
07/04/2023;0700 UTC;0;20,1;89
07/04/2023;0800 UTC;0;21;88
07/04/2023;0900 UTC;2,6;20,5;91
07/04/2023;1000 UTC;1,2;20,3;92
07/04/2023;1100 UTC;0;22,7;79
07/04/2023;1200 UTC;0,2;21,9;82
07/04/2023;1300 UTC;0;22,9;77
07/04/2023;1400 UTC;0;26,5;64
07/04/2023;1500 UTC;0;26,3;62
07/04/2023;1600 UTC;0;26,5;66
07/04/2023;1700 UTC;0;29;54
07/04/2023;1800 UTC;0;28,1;61
07/04/2023;1900 UTC;0;29,3;55
07/04/2023;2000 UTC;0;26,2;66
07/04/2023;2100 UTC;0;25,2;67
07/04/2023;2200 UTC;0;23,9;73
07/04/2023;2300 UTC;0;22,9;80
08/04/2023;0000 UTC;0;22,7;83
08/04/2023;0100 UTC;0;22,6;84
08/04/2023;0200 UTC;0;21,8;87
08/04/2023;0300 UTC;0;21,7;89
08/04/2023;0400 UTC;0;21,9;91
08/04/2023;0500 UTC;0;21,5;91
08/04/2023;0600 UTC;0;21,6;90
08/04/2023;0700 UTC;0;21,2;90
08/04/2023;0800 UTC;0;21;92
08/04/2023;0900 UTC;0;20,8;92
08/04/2023;1000 UTC;0;21,3;92
08/04/2023;1100 UTC;0;22,5;87
08/04/2023;1200 UTC;0;24,3;79
08/04/2023;1300 UTC;0;26,1;70
08/04/2023;1400 UTC;0;27,7;66
08/04/2023;1500 UTC;0;29,5;55
08/04/2023;1600 UTC;0;23,8;71
08/04/2023;1700 UTC;0;26,1;67
08/04/2023;1800 UTC;0;25,6;62
08/04/2023;1900 UTC;0;25,3;68
08/04/2023;2000 UTC;0;25;74
08/04/2023;2100 UTC;0;23,8;73
08/04/2023;2200 UTC;0,2;22,5;85
08/04/2023;2300 UTC;0;21,8;89
09/04/2023;0000 UTC;0,2;21,9;89
